state,abbreviation,area (sq. mi),date,dataQualityGrade,death,hospitalized,positive,negative,recovered,totalTestResults
Alaska,AK,656425,12/11/20,A,158.0,869.0,38584.0,1084961.0,7165.0,1123545.0
Alaska,AK,656425,12/10/20,A,155.0,860.0,37962.0,1075398.0,7165.0,1113360.0
Alaska,AK,656425,12/9/20,A,150.0,847.0,37342.0,1062213.0,7165.0,1099555.0
Alaska,AK,656425,12/8/20,A,146.0,827.0,36758.0,1052220.0,7165.0,1088978.0
Alaska,AK,656425,12/7/20,A,146.0,805.0,36196.0,1045944.0,7165.0,1082140.0
Alaska,AK,656425,12/6/20,A,143.0,799.0,35720.0,1042056.0,7165.0,1077776.0
Alaska,AK,656425,12/5/20,A,143.0,799.0,34963.0,1032268.0,7165.0,1067231.0
Alaska,AK,656425,12/4/20,A,142.0,794.0,34041.0,1016328.0,7165.0,1050369.0
Alaska,AK,656425,12/3/20,A,130.0,783.0,33291.0,1007214.0,7165.0,1040505.0
Alaska,AK,656425,12/2/20,A,122.0,768.0,32531.0,992112.0,7165.0,1024643.0
Alaska,AK,656425,12/1/20,A,122.0,749.0,31834.0,986794.0,7165.0,1018628.0
Alaska,AK,656425,11/30/20,A,121.0,725.0,31323.0,980073.0,7165.0,1011396.0
Alaska,AK,656425,11/29/20,A,121.0,722.0,30816.0,975364.0,7165.0,1006180.0
Alaska,AK,656425,11/28/20,A,121.0,721.0,30204.0,968850.0,7165.0,999054.0
Alaska,AK,656425,11/27/20,A,119.0,691.0,29554.0,961219.0,7165.0,990773.0
Alaska,AK,656425,11/26/20,A,119.0,688.0,28892.0,940681.0,7165.0,969573.0
Alaska,AK,656425,11/25/20,A,116.0,663.0,28339.0,925937.0,7165.0,954276.0
Alaska,AK,656425,11/24/20,A,116.0,631.0,27669.0,915732.0,7165.0,943401.0
Alaska,AK,656425,11/23/20,A,103.0,617.0,27085.0,905931.0,7165.0,933016.0
Alaska,AK,656425,11/22/20,A,103.0,612.0,26587.0,899774.0,7165.0,926361.0
Alaska,AK,656425,11/21/20,A,102.0,612.0,26044.0,892701.0,7165.0,918745.0
Alaska,AK,656425,11/20/20,A,101.0,606.0,25369.0,879343.0,7165.0,904712.0
Alaska,AK,656425,11/19/20,A,101.0,593.0,24909.0,873890.0,7165.0,898799.0
Alaska,AK,656425,11/18/20,A,100.0,584.0,24419.0,861139.0,7165.0,885558.0
Alaska,AK,656425,11/17/20,A,100.0,562.0,23874.0,854748.0,7165.0,878622.0
Alaska,AK,656425,11/16/20,A,98.0,559.0,23240.0,849107.0,7165.0,872347.0
Alaska,AK,656425,11/15/20,A,98.0,550.0,22662.0,844720.0,7164.0,867382.0
Alaska,AK,656425,11/14/20,A,98.0,543.0,22020.0,840244.0,7162.0,862264.0
Alaska,AK,656425,11/13/20,A,96.0,542.0,21286.0,823380.0,7161.0,844666.0
Alaska,AK,656425,11/12/20,A,96.0,537.0,20702.0,823964.0,7161.0,844666.0
Alaska,AK,656425,11/11/20,A,96.0,528.0,20221.0,814369.0,7160.0,834590.0
Alaska,AK,656425,11/10/20,A,92.0,520.0,19734.0,808406.0,7161.0,828140.0
Alaska,AK,656425,11/9/20,A,84.0,514.0,19196.0,748801.0,7161.0,767997.0
Alaska,AK,656425,11/8/20,A+,84.0,509.0,18732.0,761442.0,7161.0,780174.0
Alaska,AK,656425,11/7/20,A,84.0,499.0,18221.0,762473.0,7157.0,780694.0
Alaska,AK,656425,11/6/20,A,84.0,491.0,17618.0,763683.0,7122.0,781301.0
Alaska,AK,656425,11/5/20,A,84.0,482.0,17111.0,764715.0,7125.0,781826.0
Alaska,AK,656425,11/4/20,A,84.0,476.0,16798.0,610960.0,7124.0,627758.0
Alaska,AK,656425,11/3/20,A,84.0,472.0,16390.0,608365.0,7113.0,624755.0
Alaska,AK,656425,11/2/20,A,84.0,470.0,16007.0,604163.0,7110.0,620170.0
Alaska,AK,656425,11/1/20,A,83.0,462.0,15663.0,588544.0,7104.0,604207.0
Alaska,AK,656425,10/31/20,A,82.0,455.0,15312.0,588895.0,7099.0,604207.0
Alaska,AK,656425,10/30/20,A,81.0,448.0,14858.0,571465.0,7096.0,586323.0
Alaska,AK,656425,10/29/20,A,77.0,442.0,14481.0,569787.0,7094.0,584268.0
Alaska,AK,656425,10/28/20,A,71.0,434.0,14131.0,566468.0,7067.0,580599.0
Alaska,AK,656425,10/27/20,A,70.0,425.0,13779.0,563650.0,7016.0,577429.0
Alaska,AK,656425,10/26/20,A,68.0,424.0,13391.0,557453.0,6948.0,570844.0
Alaska,AK,656425,10/25/20,A,68.0,421.0,13041.0,546928.0,6946.0,559969.0
Alaska,AK,656425,10/24/20,A,68.0,419.0,12523.0,540223.0,6939.0,552746.0
Alaska,AK,656425,10/23/20,A,68.0,415.0,12167.0,540579.0,6915.0,552746.0
Alaska,AK,656425,10/22/20,A,68.0,401.0,11919.0,536790.0,6812.0,548709.0
Alaska,AK,656425,10/21/20,A,68.0,395.0,11680.0,535460.0,6751.0,547140.0
Alaska,AK,656425,10/20/20,A,67.0,389.0,11456.0,535069.0,6681.0,546525.0
Alaska,AK,656425,10/19/20,A,67.0,387.0,11225.0,524998.0,6516.0,536223.0
Alaska,AK,656425,10/18/20,A,67.0,383.0,11021.0,521690.0,6488.0,532711.0
Alaska,AK,656425,10/17/20,A,67.0,377.0,10811.0,519689.0,6448.0,530500.0
Alaska,AK,656425,10/16/20,A,66.0,373.0,10601.0,512063.0,6237.0,522664.0
Alaska,AK,656425,10/15/20,A,65.0,365.0,10380.0,509081.0,6066.0,519461.0
Alaska,AK,656425,10/14/20,A,64.0,356.0,10214.0,506963.0,5950.0,517177.0
Alaska,AK,656425,10/13/20,A,60.0,355.0,10059.0,504730.0,5909.0,514789.0
Alaska,AK,656425,10/12/20,A,60.0,352.0,9903.0,496024.0,5802.0,505927.0
Alaska,AK,656425,10/11/20,A,60.0,345.0,9712.0,493285.0,5789.0,502997.0
Alaska,AK,656425,10/10/20,A,60.0,341.0,9462.0,489791.0,5761.0,499253.0
Alaska,AK,656425,10/9/20,A,60.0,339.0,9232.0,483838.0,5734.0,493070.0
Alaska,AK,656425,10/8/20,A,60.0,337.0,9045.0,482126.0,5672.0,491171.0
Alaska,AK,656425,10/7/20,A,59.0,333.0,8911.0,481163.0,5626.0,490074.0
Alaska,AK,656425,10/6/20,A,58.0,328.0,8790.0,470584.0,5455.0,479374.0
Alaska,AK,656425,10/5/20,A,58.0,325.0,8643.0,470731.0,5455.0,479374.0
Alaska,AK,656425,10/4/20,A,58.0,324.0,8447.0,468371.0,5281.0,476818.0
Alaska,AK,656425,10/3/20,A,58.0,322.0,8306.0,464950.0,5199.0,473256.0
Alaska,AK,656425,10/2/20,A,57.0,320.0,8167.0,461123.0,5042.0,469290.0
Alaska,AK,656425,10/1/20,A,57.0,317.0,8026.0,454297.0,4838.0,462323.0
Alaska,AK,656425,9/30/20,A,56.0,315.0,7889.0,449318.0,4555.0,457207.0
Alaska,AK,656425,9/29/20,A,56.0,313.0,7785.0,443271.0,4324.0,451056.0
Alaska,AK,656425,9/28/20,A,56.0,309.0,7663.0,437128.0,3771.0,444791.0
Alaska,AK,656425,9/27/20,A,56.0,308.0,7549.0,435320.0,3502.0,442869.0
Alaska,AK,656425,9/26/20,A,52.0,304.0,7439.0,435430.0,3267.0,442869.0
Alaska,AK,656425,9/25/20,A,51.0,302.0,7320.0,434012.0,3042.0,441332.0
Alaska,AK,656425,9/24/20,A,45.0,300.0,7194.0,426004.0,2731.0,433198.0
Alaska,AK,656425,9/23/20,A,45.0,296.0,7063.0,426135.0,2731.0,433198.0
Alaska,AK,656425,9/22/20,A,45.0,295.0,6987.0,424204.0,2668.0,431191.0
Alaska,AK,656425,9/21/20,A,45.0,292.0,6930.0,421715.0,2439.0,428645.0
Alaska,AK,656425,9/20/20,A,45.0,287.0,6860.0,420065.0,2438.0,426925.0
Alaska,AK,656425,9/19/20,A,45.0,283.0,6752.0,416098.0,2438.0,422850.0
Alaska,AK,656425,9/18/20,A,45.0,283.0,6658.0,411635.0,2422.0,418293.0
Alaska,AK,656425,9/17/20,A,44.0,280.0,6551.0,409312.0,2408.0,415863.0
Alaska,AK,656425,9/16/20,A,44.0,279.0,6443.0,402121.0,2407.0,408564.0
Alaska,AK,656425,9/15/20,A,44.0,278.0,6393.0,400731.0,2402.0,407124.0
Alaska,AK,656425,9/14/20,A,44.0,275.0,6350.0,397063.0,2377.0,403413.0
Alaska,AK,656425,9/13/20,A,44.0,272.0,6275.0,394938.0,2377.0,401213.0
Alaska,AK,656425,9/12/20,A,44.0,271.0,6214.0,393415.0,2377.0,399629.0
Alaska,AK,656425,9/11/20,A,43.0,270.0,6111.0,388475.0,2359.0,394586.0
Alaska,AK,656425,9/10/20,A,42.0,270.0,6022.0,387055.0,2351.0,393077.0
Alaska,AK,656425,9/9/20,A,42.0,268.0,5908.0,386029.0,2340.0,391937.0
Alaska,AK,656425,9/8/20,A,42.0,265.0,5843.0,385813.0,2339.0,391656.0
Alaska,AK,656425,9/7/20,A,42.0,260.0,5810.0,382811.0,2323.0,388621.0
Alaska,AK,656425,9/6/20,A,42.0,256.0,5776.0,381281.0,2323.0,387057.0
Alaska,AK,656425,9/5/20,A,42.0,256.0,5681.0,379321.0,2321.0,385002.0
Alaska,AK,656425,9/4/20,A,40.0,252.0,5594.0,376343.0,2295.0,381937.0
Alaska,AK,656425,9/3/20,A,40.0,252.0,5475.0,372461.0,2288.0,377936.0
Alaska,AK,656425,9/2/20,A,39.0,247.0,5387.0,371497.0,2281.0,376884.0
Alaska,AK,656425,9/1/20,A,39.0,246.0,5321.0,368934.0,2246.0,374255.0
Alaska,AK,656425,8/31/20,A,37.0,241.0,5286.0,343344.0,2238.0,348630.0
Alaska,AK,656425,8/30/20,A,37.0,241.0,5250.0,341589.0,2233.0,346839.0
Alaska,AK,656425,8/29/20,A,37.0,240.0,5207.0,340488.0,2201.0,345695.0
Alaska,AK,656425,8/28/20,A,37.0,239.0,5114.0,334424.0,2183.0,339538.0
Alaska,AK,656425,8/27/20,A,37.0,236.0,4998.0,331222.0,2109.0,336220.0
Alaska,AK,656425,8/26/20,A,37.0,235.0,4914.0,329890.0,2088.0,334804.0
Alaska,AK,656425,8/25/20,A,36.0,233.0,4862.0,328969.0,1967.0,333831.0
Alaska,AK,656425,8/24/20,A,32.0,228.0,4829.0,325674.0,1861.0,330503.0
Alaska,AK,656425,8/23/20,A,32.0,225.0,4758.0,322682.0,1745.0,327440.0
Alaska,AK,656425,8/22/20,A,31.0,223.0,4692.0,321595.0,1686.0,326287.0
Alaska,AK,656425,8/21/20,A,30.0,220.0,4604.0,316931.0,1601.0,321535.0
Alaska,AK,656425,8/20/20,A,29.0,218.0,4535.0,308112.0,1513.0,312647.0
Alaska,AK,656425,8/19/20,A,29.0,214.0,4452.0,306397.0,1501.0,310849.0
Alaska,AK,656425,8/18/20,A,29.0,208.0,4379.0,305630.0,1468.0,310009.0
Alaska,AK,656425,8/17/20,A,28.0,206.0,4313.0,301335.0,1432.0,305648.0
Alaska,AK,656425,8/16/20,A,28.0,203.0,4263.0,297252.0,1418.0,301515.0
Alaska,AK,656425,8/15/20,A,28.0,197.0,4162.0,292515.0,1384.0,296677.0
Alaska,AK,656425,8/14/20,A,27.0,193.0,4078.0,291851.0,1371.0,295929.0
Alaska,AK,656425,8/13/20,A,27.0,191.0,3978.0,290075.0,1360.0,294053.0
Alaska,AK,656425,8/12/20,A,27.0,186.0,3896.0,288686.0,1359.0,292582.0
Alaska,AK,656425,8/11/20,A,26.0,181.0,3835.0,286909.0,1344.0,290744.0
Alaska,AK,656425,8/10/20,A,26.0,180.0,3786.0,276557.0,1332.0,280343.0
Alaska,AK,656425,8/9/20,A,26.0,176.0,3718.0,274201.0,1269.0,277919.0
Alaska,AK,656425,8/8/20,A,26.0,172.0,3621.0,269972.0,1254.0,273593.0
Alaska,AK,656425,8/7/20,A,25.0,167.0,3542.0,265309.0,1238.0,268851.0
Alaska,AK,656425,8/6/20,A,25.0,164.0,3487.0,258085.0,1220.0,261572.0
Alaska,AK,656425,8/5/20,A,25.0,161.0,3447.0,253832.0,1017.0,257279.0
Alaska,AK,656425,8/4/20,A,25.0,158.0,3392.0,249257.0,987.0,252649.0
Alaska,AK,656425,8/3/20,A,25.0,156.0,3331.0,242476.0,946.0,245807.0
Alaska,AK,656425,8/2/20,A,24.0,154.0,3273.0,239817.0,932.0,243090.0
Alaska,AK,656425,8/1/20,A,24.0,153.0,3137.0,235496.0,930.0,238633.0
Alaska,AK,656425,7/31/20,A,23.0,151.0,2993.0,230113.0,898.0,233106.0
Alaska,AK,656425,7/30/20,A,23.0,147.0,2887.0,222170.0,885.0,225057.0
Alaska,AK,656425,7/29/20,A,22.0,145.0,2803.0,220861.0,854.0,223664.0
Alaska,AK,656425,7/28/20,A,22.0,143.0,2735.0,211140.0,836.0,213875.0
Alaska,AK,656425,7/27/20,A,21.0,138.0,2627.0,204637.0,817.0,207264.0
Alaska,AK,656425,7/26/20,A,20.0,135.0,2533.0,204731.0,817.0,207264.0
Alaska,AK,656425,7/25/20,A,20.0,132.0,2348.0,202718.0,815.0,205066.0
Alaska,AK,656425,7/24/20,A,19.0,126.0,2260.0,198312.0,800.0,200572.0
Alaska,AK,656425,7/23/20,A,19.0,124.0,2203.0,187306.0,787.0,189509.0
Alaska,AK,656425,7/22/20,A,19.0,118.0,2139.0,183194.0,753.0,185333.0
Alaska,AK,656425,7/21/20,A,18.0,113.0,2045.0,176581.0,737.0,178626.0
Alaska,AK,656425,7/20/20,A,18.0,111.0,1955.0,173631.0,712.0,175586.0
Alaska,AK,656425,7/19/20,A,18.0,110.0,1882.0,171128.0,712.0,173010.0
Alaska,AK,656425,7/18/20,A,18.0,107.0,1799.0,166564.0,708.0,168363.0
Alaska,AK,656425,7/17/20,A,17.0,105.0,1737.0,163677.0,697.0,165414.0
Alaska,AK,656425,7/16/20,A,17.0,103.0,1695.0,161327.0,688.0,163022.0
Alaska,AK,656425,7/15/20,A,17.0,102.0,1631.0,154462.0,669.0,156093.0
Alaska,AK,656425,7/14/20,A,17.0,98.0,1580.0,147893.0,642.0,149473.0
Alaska,AK,656425,7/13/20,A,17.0,96.0,1537.0,145053.0,620.0,146590.0
Alaska,AK,656425,7/12/20,A,17.0,95.0,1478.0,143997.0,615.0,145475.0
Alaska,AK,656425,7/11/20,A,17.0,93.0,1386.0,141990.0,598.0,143376.0
Alaska,AK,656425,7/10/20,A,17.0,90.0,1323.0,140608.0,588.0,141931.0
Alaska,AK,656425,7/9/20,A,17.0,87.0,1273.0,134471.0,571.0,135744.0
Alaska,AK,656425,7/8/20,A,17.0,84.0,1226.0,132175.0,563.0,133401.0
Alaska,AK,656425,7/7/20,A,17.0,80.0,1186.0,130234.0,560.0,131420.0
Alaska,AK,656425,7/6/20,A,16.0,78.0,1168.0,122585.0,548.0,123753.0
Alaska,AK,656425,7/5/20,A,16.0,75.0,1141.0,122612.0,548.0,123753.0
Alaska,AK,656425,7/4/20,A,16.0,71.0,1114.0,121618.0,544.0,122732.0
Alaska,AK,656425,7/3/20,A,15.0,69.0,1065.0,119143.0,539.0,120208.0
Alaska,AK,656425,7/2/20,A,14.0,68.0,1020.0,114889.0,535.0,115909.0
Alaska,AK,656425,7/1/20,A,14.0,68.0,982.0,113418.0,528.0,114400.0
Alaska,AK,656425,6/30/20,A,14.0,68.0,944.0,111241.0,526.0,112185.0
Alaska,AK,656425,6/29/20,A,14.0,68.0,908.0,107801.0,525.0,108709.0
Alaska,AK,656425,6/28/20,A,14.0,68.0,887.0,107413.0,521.0,108300.0
Alaska,AK,656425,6/27/20,A,14.0,67.0,858.0,104723.0,521.0,105581.0
Alaska,AK,656425,6/26/20,A,14.0,67.0,839.0,100953.0,519.0,101792.0
Alaska,AK,656425,6/25/20,A,12.0,67.0,821.0,98631.0,513.0,99452.0
Alaska,AK,656425,6/24/20,A,12.0,67.0,797.0,95299.0,507.0,96096.0
Alaska,AK,656425,6/23/20,A,12.0,66.0,783.0,92164.0,502.0,92947.0
Alaska,AK,656425,6/22/20,A,12.0,65.0,767.0,90057.0,491.0,90824.0
Alaska,AK,656425,6/21/20,A,12.0,65.0,761.0,87290.0,475.0,88051.0
Alaska,AK,656425,6/20/20,A,12.0,65.0,750.0,86168.0,464.0,86918.0
Alaska,AK,656425,6/19/20,A,12.0,63.0,729.0,82902.0,457.0,83631.0
Alaska,AK,656425,6/18/20,A,12.0,61.0,713.0,80472.0,449.0,81185.0
Alaska,AK,656425,6/17/20,A,12.0,61.0,701.0,77008.0,438.0,77709.0
Alaska,AK,656425,6/16/20,A,12.0,61.0,681.0,75534.0,429.0,76215.0
Alaska,AK,656425,6/15/20,A,12.0,60.0,668.0,73769.0,417.0,74437.0
Alaska,AK,656425,6/14/20,A,12.0,57.0,665.0,72802.0,411.0,73467.0
Alaska,AK,656425,6/13/20,A,12.0,56.0,656.0,71147.0,405.0,71803.0
Alaska,AK,656425,6/12/20,A,12.0,55.0,630.0,70250.0,403.0,70880.0
Alaska,AK,656425,6/11/20,A,11.0,54.0,616.0,68395.0,397.0,69011.0
Alaska,AK,656425,6/10/20,A,11.0,53.0,598.0,67122.0,392.0,67720.0
Alaska,AK,656425,6/9/20,A,11.0,53.0,578.0,66312.0,389.0,66890.0
Alaska,AK,656425,6/8/20,B,10.0,53.0,567.0,65345.0,384.0,65912.0
Alaska,AK,656425,6/7/20,B,10.0,53.0,549.0,64355.0,382.0,64904.0
Alaska,AK,656425,6/6/20,A,10.0,53.0,541.0,63360.0,382.0,63901.0
Alaska,AK,656425,6/5/20,A,10.0,53.0,529.0,60461.0,380.0,60990.0
Alaska,AK,656425,6/4/20,A,10.0,52.0,518.0,59579.0,376.0,60097.0
Alaska,AK,656425,6/3/20,A,10.0,52.0,508.0,57674.0,373.0,58182.0
Alaska,AK,656425,6/2/20,A,10.0,51.0,490.0,55713.0,371.0,56203.0
Alaska,AK,656425,6/1/20,A,10.0,50.0,470.0,53720.0,368.0,54190.0
Alaska,AK,656425,5/31/20,A,10.0,50.0,463.0,51232.0,368.0,51695.0
Alaska,AK,656425,5/30/20,A,10.0,50.0,435.0,51260.0,368.0,51695.0
Alaska,AK,656425,5/29/20,A,10.0,50.0,432.0,49007.0,367.0,49439.0
Alaska,AK,656425,5/28/20,B,10.0,49.0,427.0,47543.0,366.0,47970.0
Alaska,AK,656425,5/27/20,C,10.0,49.0,414.0,45949.0,364.0,46363.0
Alaska,AK,656425,5/26/20,C,10.0,49.0,413.0,44551.0,362.0,44964.0
Alaska,AK,656425,5/25/20,C,10.0,49.0,411.0,44061.0,361.0,44472.0
Alaska,AK,656425,5/24/20,C,10.0,49.0,410.0,43097.0,358.0,43507.0
Alaska,AK,656425,5/23/20,C,10.0,49.0,410.0,41941.0,358.0,42351.0
Alaska,AK,656425,5/22/20,C,10.0,49.0,406.0,41040.0,356.0,41446.0
Alaska,AK,656425,5/21/20,C,10.0,47.0,404.0,39141.0,356.0,39545.0
Alaska,AK,656425,5/20/20,C,10.0,46.0,404.0,36641.0,352.0,37045.0
Alaska,AK,656425,5/19/20,B,10.0,46.0,401.0,35979.0,348.0,36380.0
Alaska,AK,656425,5/18/20,B,10.0,46.0,401.0,35210.0,345.0,35611.0
Alaska,AK,656425,5/17/20,B,10.0,46.0,398.0,34253.0,344.0,34651.0
Alaska,AK,656425,5/16/20,B,10.0,45.0,394.0,32887.0,344.0,33281.0
Alaska,AK,656425,5/15/20,B,10.0,43.0,390.0,32028.0,343.0,32418.0
Alaska,AK,656425,5/14/20,B,10.0,42.0,389.0,31373.0,339.0,31762.0
Alaska,AK,656425,5/13/20,B,10.0,41.0,384.0,30265.0,338.0,30649.0
Alaska,AK,656425,5/12/20,B,10.0,41.0,383.0,29578.0,334.0,29961.0
Alaska,AK,656425,5/11/20,C,10.0,41.0,381.0,28299.0,328.0,28680.0
Alaska,AK,656425,5/10/20,C,10.0,41.0,379.0,26985.0,324.0,27364.0
Alaska,AK,656425,5/9/20,C,10.0,41.0,378.0,26071.0,318.0,26449.0
Alaska,AK,656425,5/8/20,C,10.0,41.0,377.0,25096.0,305.0,25473.0
Alaska,AK,656425,5/7/20,C,10.0,41.0,374.0,23967.0,291.0,24341.0
Alaska,AK,656425,5/6/20,C,10.0,41.0,372.0,23283.0,284.0,23655.0
Alaska,AK,656425,5/5/20,C,9.0,40.0,371.0,22321.0,277.0,22692.0
Alaska,AK,656425,5/4/20,C,9.0,39.0,370.0,21353.0,263.0,21723.0
Alaska,AK,656425,5/3/20,C,9.0,39.0,368.0,21210.0,262.0,21578.0
Alaska,AK,656425,5/2/20,C,9.0,39.0,365.0,21034.0,261.0,21399.0
Alaska,AK,656425,5/1/20,C,9.0,39.0,364.0,19961.0,254.0,20325.0
Alaska,AK,656425,4/30/20,C,9.0,38.0,355.0,18764.0,252.0,19119.0
Alaska,AK,656425,4/29/20,B,9.0,38.0,355.0,18764.0,240.0,19119.0
Alaska,AK,656425,4/28/20,B,9.0,38.0,351.0,16738.0,228.0,17089.0
Alaska,AK,656425,4/27/20,B,9.0,37.0,345.0,15911.0,218.0,16256.0
Alaska,AK,656425,4/26/20,B,9.0,37.0,341.0,15836.0,217.0,16177.0
Alaska,AK,656425,4/25/20,B,9.0,37.0,339.0,15393.0,217.0,15732.0
Alaska,AK,656425,4/24/20,A,9.0,37.0,339.0,11942.0,208.0,12281.0
Alaska,AK,656425,4/23/20,A,9.0,37.0,337.0,11824.0,209.0,12161.0
Alaska,AK,656425,4/22/20,A,9.0,37.0,335.0,11824.0,196.0,12159.0
Alaska,AK,656425,4/21/20,A,9.0,37.0,329.0,10790.0,168.0,11119.0
Alaska,AK,656425,4/20/20,A,9.0,37.0,321.0,9803.0,161.0,10124.0
Alaska,AK,656425,4/19/20,A,9.0,37.0,319.0,9576.0,153.0,9895.0
Alaska,AK,656425,4/18/20,A,9.0,37.0,314.0,9341.0,147.0,9655.0
Alaska,AK,656425,4/17/20,A,9.0,37.0,309.0,9141.0,128.0,9450.0
Alaska,AK,656425,4/16/20,A,9.0,36.0,300.0,8435.0,110.0,8735.0
Alaska,AK,656425,4/15/20,A,9.0,33.0,293.0,8371.0,106.0,8664.0
Alaska,AK,656425,4/14/20,A,9.0,33.0,285.0,8063.0,98.0,8348.0
Alaska,AK,656425,4/13/20,A,8.0,33.0,277.0,7553.0,85.0,7830.0
Alaska,AK,656425,4/12/20,A,8.0,33.0,272.0,7766.0,66.0,8038.0
Alaska,AK,656425,4/11/20,A,8.0,32.0,257.0,7475.0,63.0,7732.0
Alaska,AK,656425,4/10/20,A,7.0,30.0,246.0,7186.0,55.0,7432.0
Alaska,AK,656425,4/9/20,A,7.0,30.0,235.0,6988.0,49.0,7223.0
Alaska,AK,656425,4/8/20,A,7.0,28.0,226.0,6842.0,32.0,7068.0
Alaska,AK,656425,4/7/20,A,6.0,26.0,213.0,6700.0,29.0,6913.0
Alaska,AK,656425,4/6/20,A,6.0,25.0,191.0,6692.0,,6883.0
Alaska,AK,656425,4/5/20,A,6.0,21.0,185.0,6099.0,,6284.0
Alaska,AK,656425,4/4/20,A,5.0,17.0,171.0,5869.0,,6040.0
Alaska,AK,656425,4/3/20,A,3.0,17.0,160.0,5856.0,,6016.0
Alaska,AK,656425,4/2/20,A,3.0,16.0,149.0,4873.0,,5022.0
Alaska,AK,656425,4/1/20,A,3.0,15.0,141.0,4462.0,,4603.0
Alaska,AK,656425,3/31/20,A,3.0,12.0,128.0,3585.0,,3713.0
Alaska,AK,656425,3/30/20,A,3.0,10.0,118.0,3536.0,,3654.0
Alaska,AK,656425,3/29/20,A,2.0,10.0,110.0,3224.0,,3334.0
Alaska,AK,656425,3/28/20,A,2.0,10.0,91.0,2830.0,,2921.0
Alaska,AK,656425,3/27/20,A,1.0,6.0,74.0,2314.0,,2388.0
Alaska,AK,656425,3/26/20,A,1.0,4.0,63.0,1797.0,,1860.0
Alaska,AK,656425,3/25/20,A,1.0,3.0,49.0,1642.0,,1691.0
Alaska,AK,656425,3/24/20,A,0.0,2.0,42.0,980.0,,1022.0
Alaska,AK,656425,3/23/20,A,0.0,1.0,38.0,930.0,,968.0
Alaska,AK,656425,3/22/20,,0.0,1.0,25.0,943.0,,968.0
Alaska,AK,656425,3/21/20,,0.0,1.0,15.0,757.0,,772.0
Alaska,AK,656425,3/20/20,,0.0,1.0,14.0,684.0,,698.0
Alaska,AK,656425,3/19/20,,0.0,1.0,11.0,427.0,,438.0
Alaska,AK,656425,3/18/20,,0.0,1.0,8.0,404.0,,412.0
Alaska,AK,656425,3/17/20,,0.0,1.0,3.0,334.0,,337.0
Alaska,AK,656425,3/16/20,,0.0,1.0,,144.0,,144.0
Alaska,AK,656425,3/15/20,,0.0,1.0,,144.0,,144.0
Alaska,AK,656425,3/14/20,,0.0,1.0,,144.0,,144.0
Alaska,AK,656425,3/13/20,,0.0,1.0,,60.0,,60.0
Alaska,AK,656425,3/12/20,,0.0,1.0,,46.0,,46.0
Alaska,AK,656425,3/11/20,,0.0,1.0,,46.0,,46.0
Alaska,AK,656425,3/10/20,,0.0,1.0,,23.0,,23.0
Alaska,AK,656425,3/9/20,,0.0,1.0,,23.0,,23.0
Alaska,AK,656425,3/8/20,,0.0,,,14.0,,14.0
Alaska,AK,656425,3/7/20,,0.0,,,12.0,,12.0
Alaska,AK,656425,3/6/20,,0.0,,,8.0,,8.0
Arizona,AZ,114006,12/18/20,A+,7819.0,32293.0,442671.0,2181193.0,65350.0,4514548.0
Arizona,AZ,114006,12/17/20,A+,7677.0,31851.0,435036.0,2165904.0,64500.0,4462666.0
Arizona,AZ,114006,12/16/20,A+,7530.0,31468.0,429219.0,2148190.0,63697.0,4409083.0
Arizona,AZ,114006,12/15/20,A+,7422.0,31266.0,424382.0,2137182.0,62839.0,4374452.0
Arizona,AZ,114006,12/14/20,A+,7358.0,31142.0,420248.0,2126928.0,62118.0,4344693.0
Arizona,AZ,114006,12/13/20,A+,7357.0,30949.0,408442.0,2119705.0,61399.0,4305888.0
Arizona,AZ,114006,12/12/20,A+,7322.0,30687.0,402589.0,2099165.0,60646.0,4245154.0
Arizona,AZ,114006,12/11/20,A+,7245.0,30302.0,394512.0,2080870.0,59932.0,4187860.0
Arizona,AZ,114006,12/10/20,A+,7154.0,29335.0,387529.0,2064282.0,59155.0,4136075.0
Arizona,AZ,114006,12/9/20,A+,7081.0,28880.0,382601.0,2050231.0,58366.0,4091817.0
Arizona,AZ,114006,12/8/20,A+,6973.0,28525.0,378157.0,2042903.0,57632.0,4065339.0
Arizona,AZ,114006,12/7/20,A+,6950.0,28273.0,365843.0,2035704.0,57040.0,4065296.0
Arizona,AZ,114006,12/6/20,A+,6950.0,28248.0,364276.0,2018813.0,56382.0,4061215.0
Arizona,AZ,114006,12/5/20,A+,6925.0,28006.0,358900.0,2003152.0,55640.0,4045775.0
Arizona,AZ,114006,12/4/20,A+,6885.0,27738.0,352101.0,1986277.0,54980.0,4012371.0
Arizona,AZ,114006,12/3/20,A+,6821.0,27456.0,346421.0,1969836.0,54342.0,3965378.0
Arizona,AZ,114006,12/2/20,A+,6739.0,26312.0,340979.0,1957887.0,53694.0,3914647.0
Arizona,AZ,114006,12/1/20,A+,6687.0,26072.0,337139.0,1945076.0,53026.0,3860609.0
Arizona,AZ,114006,11/30/20,A+,6639.0,25786.0,326817.0,1936949.0,52438.0,3803094.0
Arizona,AZ,114006,11/29/20,A+,6634.0,25568.0,325995.0,1920319.0,51911.0,3780594.0
Arizona,AZ,114006,11/28/20,A+,6624.0,25348.0,322774.0,1905019.0,51333.0,3757165.0
Arizona,AZ,114006,11/27/20,A+,6588.0,25296.0,318638.0,1894651.0,50892.0,3729756.0
